vid_id,chunk_id,text
10,4,"scalpel at its maximum power setting and move the active blade in a horizontal swinging motion
 parallel to the vasculobiliary structures. Then, dissect the liver parenchyma while exposing
 individual intrahepatic vessels and ensuring their preservation. Employ a suction device
 with the left hand."
10,5,"Dissect the liver parenchyma while exposing individual intrahepatic vessels and ensuring
 their preservation. Employ a suction device with the left hand to maintain a dry surgical field
 continually, and then use either plastic clips or metal clips to divide large vessels or pedicle
 structures. Use an ultrasonic scalpel to divide small vessels."
10,6,"and then use either plastic clips or metal clips to divide large vessels or pedicle structures.
 Use an ultrasonic scalpel to divide small vessels.
 To address bleeding, use bipolar diathermy,
 while simultaneously using suction to maintain a clear surgical field."
10,7,"use bipolar diathermy while simultaneously using suction to maintain
 a clear surgical field. Wrap vascular tape around the right posterior pedicle
 before cutting with a vascular stapler. Use intracorporeal sutures for significant"
10,8,"vascular tape around the right posterior pedicle before cutting with a vascular stapler. Use
 intracorporeal sutures for significant bleeding, such as bleeding from the right hepatic vein.
 Transect the right hepatic vein using a vascular stapler. Finally, place the specimen into a
 plastic bag and retrieve the specimen through the fan and steel incision."
4,0,"tape is passed and used to aid in retraction. The pancreas is divided using an endovascular
 stapler. Once the pancreatic neck is divided, further dissection of the retroperitoneum
 continues laterally to identify and isolate the splenic vein. The splenic vein is dissected
 circumferentially and then a loop is placed around it."
4,1,"The splenic vein is dissected circumferentially and then a loop is placed around it.
 After this, another staple load is used to divide the splenic vein.
 The coronary vein is then identified and ligated with a bipolar vessel sealer to facilitate further dissection and exposure.
 Finally, a tension is once again turned to the common hepatic artery, which is divided utilizing another staple load after pulsatile flow in the gastroduodenal artery is again confirmed.
 As you can see highlighted in this still shot, the relationship between the hepatic artery, currently clamped by the stapler, and the gastroduodenal artery, which is being closely evaluated for pulsatile flow.
 A tension is then turned to the left gastric artery, which is ligated utilizing another staple load.
 Once this arterial structure is disassembled, the compression of the biceps is reduced.
 The flexion of the biceps is also reduced to the stretch when the stretch is removed.
 Thanks for watching, see you next time."
4,2,which is ligated utilizing another staple load once these arterial structures are divided the specimen is retracted laterally and the dissection continues cephaladon laterally to divide the nerve fibers and connective tissue overlying the aorta to
4,3,"specimen is retracted laterally and the dissection continues cephalad and laterally to divide
 the nerve fibers and connective tissue overlying the aorta to identify the superior mesenteric
 artery.
 The ultrasound probe is once again utilized to confirm identification of the SMA and its
 relationship to the aorta.
 Here you can see a still shot highlighting the superior mesenteric artery as well as
 the dense lymphatic and perineural tissue that overlies the aorta and the superior
 mesenteric artery in this dissection.
 Once the superior mesenteric artery is identified,"
4,4,"that overlies the aorta and superior mesenteric artery in this dissection.
 Once the superior mesenteric artery is identified, dissection continues towards the root and then
 cephalad from the root through additional dense lymphatic and perineural tissue
 until the muscle fibers of the diaphragmatic crura are encountered. These
 tissues are taken with a bipolar vessel sealing device and hook cautery.
 As our dissection continues cephalad,"
4,5,"hook cautery.
 As our dissection continues cephalad, you can see that it approaches very closely to
 the inferior vena cava laterally as we take this dense connective tissue.
 Here you can begin to see the muscle fibers of the diaphragmatic crura emerge in the dissection.
 Ultimately this dissection approaches the root."
4,6,"begin to see the muscle fibers of the diaphragmatic crura emerge in the dissection.
 Ultimately, this dissection approaches the root of the celiac axis, and a combination
 of careful electrocautery dissection and lateral retraction of the specimen isolates the origin
 of the celiac axis orthogonally to the aorta."
4,7,"careful electrocautery dissection and lateral retraction of the specimen isolates the origin
 of the celiac axis orthogonally to the aorta. This allows the celiac axis to be ligated at
 the origin on the aorta safely with another endovascular staple load. As the specimen is
 retracted to the patient's left, note how the celiac axis is rotated along with the specimen
 to facilitate an angle for the stapler. In this still shot, you can clearly see the relationship
 and orientation between the celiac axis and the aorta that we start to achieve prior to
 ligation. Again, the celiac axis root is ligated utilizing a vascular staple load."
4,8,"Again, the celiac axis root is ligated utilizing a vascular staple load.
 The retroperitoneal dissection is then completed in a lateral manner to completely free the distal pancreas and spleen.
 The spleen is separated from the pancreas and both are placed into separate specimen bags and extracted through the left lower quadrant 15mm port site."
4,9,"and extracted through the left lower quadrant 15 mm port site.
 Following removal of the specimen, here you can see the resection bed with the important anatomy labeled.
 Finally, attention is then turned to the distal liver parenchyma to assess for adequate perfusion,
 and the stomach is carefully evaluated for any external signs of ischemia.
 A drain is then left in the resection field, terminating along the pancreatic staple line.
 The patient tolerated the procedure well, and her postoperative course was without complication.
 Her post-treatment pathology demonstrated a moderately differentiated pancreatic ductal adenocarcinoma YPT1C
 with 0 out of 21 nodes involved, and all margins were noted to be negative.
 Planning for a robot-assisted distal pancreatectomy with celiac axis resection
 begins with proper patient care.
 Thank you.
 A patient selection with preoperative imaging to delineate anatomy and tumor involvement
 to determine the adequate pre-surgical treatment which must be initiated.
 The considerations of this approach include the finding of inadequate retrograde flow
 through the gastroduodenal artery, which must prompt either the need for arterial reconstruction
 or aborting the procedure.
 The stomach must also be carefully monitored for ischemic changes during division of major arterial and venous structures.
 However, the remnant gastroepiploic vessel
 epiploic vessels are often sufficient to maintain perfusion. If at any time the dissection does not
 feel safe or feasible, converting to a traditional open surgical approach must be considered.
 The use of the robotic platform for complex pancreatic resections has increased as surgeon
 experience grows and the technology becomes more accessible. Our institution has experience with
 utilizing the robotic platform for both pancreatic oduodenectomy and distal pancreatectomy
 however our approach is only one of many. In conclusion we believe that with proper
 preoperative planning, patient selection, and surgeon experience our approach for robot
 assisted distal pancreatectomy with celiac axis resection is safe and feasible for the
 management of locally advanced pancreatic tumors of the body and tail of the pancreas."
