vid_id,chunk_id,text
EccFvrF1_pE,3,
EccFvrF1_pE,4,"Pathology of the tumor was that of a schwannoma as expected, with no evidence of malignant"
EccFvrF1_pE,5,"Let's have a brief review of spinal schwannomas.
 Schwannomas are the most common type of intraspinal nerve sheath tumors with over 90% propensity,
 with the other two less commonly types being neurofibroma and malignant peripheral nerve sheath tumors.
 Schwannomas occur at all ages, with a peak incidence between the 3rd and the 6th decade,
 and pain typically the most common presenting symptom."
video5NrFVh6EUHA,0,Saline immersion endoscopic submucosal dissection using pocket creation method.
video5NrFVh6EUHA,1,
video5NrFVh6EUHA,2,"A 71-year-old male with history of atrial fibrillation on anticoagulation, obesity with BMI of 42, who was referred for removal of a large..."
video5NrFVh6EUHA,3,"a 71-year-old male with history of atrial fibrillation on anticoagulation, obesity with
 BMI of 42, who was referred for removal of a large sickle polyp. On HD white light and
 narrowband imaging, the polyp appeared to be a 5-centimeter granular type polyp, Paris 2A,
 Janet 2A. We decided to proceed with saline immersion and diascopic submucosal dissection
 using pocket creation method. We typically do not mark the lesion in the colon,
 as the polyp margin is quite"
video5NrFVh6EUHA,4,"endoscopic submucosal dissection using pocket creation method. We typically do
 not mark the lesion in the colon as the polyp margin is quite obvious in
 comparison to normal colonic mucosa. We first start with submucosal injection
 using a viscous solution along the distal margin of the polyp. Initial mucosal
 incision was made by a needle type knife using a cutting current mold. We initially"
video5NrFVh6EUHA,5,"the pollen. Initial mucosal incision was made by a needle type knife using a cutting current
 mode. We initially used coagulation current mode for submucosal dissection but this resulted
 in excessive bubbles. Using the hood type distal attachment and due to buoyancy effect
 of saline immersion it is easy to get into the pocket."
video5NrFVh6EUHA,6,"using the hood type distal attachment and due to buoyancy effect of saline
 immersion it is easy to get into the pocket periodic submucosal injections
 were performed using the jet function of the needle type knife we used saline
 instead of sterile water for irrigation using colonoscope tip which also
 provided additional submucosal injection note excessive bubbles created by use of"
video5NrFVh6EUHA,7,"water for irrigation using colonoscope tip which also provided additional submucosal injection.
 Note excessive bubbles created by use of coagulation current in the saline immersion
 environment. Hood type distal attachment is used to tampon out vessels while preparing for heat"
video5NrFVh6EUHA,8,"Hood type distal attachment is used to tamponade vessels while preparing for hemostatic forceps.
 Hemostatic forceps are used to grasp and cauterize blood vessels using coagulation current at usual settings."
video5NrFVh6EUHA,9,Small blood vessels can be effectively coagulated using tip of needle type knife using a coagulation current mode at very low voltage.
video5NrFVh6EUHA,10,"There is another blood vessel coagulated in similar manner prophylactically.
 Saline immersion technique can effectively avoid blurriness of the lens by pushing away the fat droplets from submucosal fat.
 Note how the mucosal flap on the left side is lifted away from the muscle layer on the right side due to floating effect of saline immersion technique.
 The pocket provides good stability of the endoscope tip inside the pocket while saline immersion technique provides additional scope stability by avoiding over distension of the colon.
 Using a cutting current mode in saline immersion environment creates less bubbles as compared to coagulation current mode."
video5NrFVh6EUHA,11,"Using a cutting current mode in saline immersion environment creates less bubbles as compared to coagulation current mode.
 We continue submucosal dissection until the pocket is wide enough and long enough. This is another demonstration of prophylactic coagulation."
video5NrFVh6EUHA,12,"We continue submucosal dissection until the pocket is wide enough and long enough.
 This is another demonstration of prophylactic coagulation of a submucosal blood vessel.
 Here we are measuring the length of the pocket by comparing it with the length of the polyp.
 It appears that the pocket is long enough but lower half of the pocket needs to be dissected."
video5NrFVh6EUHA,13,"further. At this point, we open up the pocket laterally on one side. After
 performing the mucosal incision, we carry out submucosal dissection underneath
 immediately."
video5NrFVh6EUHA,14,"After performing the mucosal incision, we carry out submucosal dissection underneath immediately.
 We then create mucosal incision proximally using cutting current mode.
 Mucosal incision is then extended along the lower edge of the"
video5NrFVh6EUHA,15,"current mode. Mucosal incision is then extended along the lower edge of the
 polyp. Mucosal incision is then completed along the lower circumference of the
 polyp. Additional submucosal injections"
video5NrFVh6EUHA,16,are performed using the jet function of the needle type knife
video5NrFVh6EUHA,17,"the submucosal dissection along the gravity side underneath the lesion. Note
 that the color of the polyp becomes pale as the submucosa underneath is dissected.
 This is due to coagulation of the blood vessels supplying to the mucosa."
video5NrFVh6EUHA,18,"pale as the submucosa underneath is dissected. This is due to coagulation of
 the blood vessels supplying to the mucosa. We then complete the remaining
 mucosal incision and complete the ESD procedure."
video5NrFVh6EUHA,19,"examine the resection bed for any large visible blood vessels or signs of deep muscle injury.
 Large blood vessels are coagulated prophylactically using hemostatic forceps.
 Clip closure is performed in saline immersion environment as well to keep the defect diameter
 small. Mucosal flap is grasped proximally using special prong type hemostatic clip
 and it is pulled distally to bring it close to the distal edge of the defect. Then the clip is
 open to grasp."
video5NrFVh6EUHA,20,"using special prong-type hemostatic clip and it is pulled distally to bring it close to
 the distal edge of the defect. Then the clip is opened to grasp the distal mucosal edge
 and then the clip is deployed. Regular hemostatic clips were then used to"
video5NrFVh6EUHA,21,"used to approximate and close the defect completely.
 Total of nine clips were used.
 We had decided to close the defect
 to decrease the risk of bleeding in this patient who
 was on anticoagulation."
video5NrFVh6EUHA,22,"We had decided to close the defect to decrease the risk of bleeding in this patient who was on anticoagulation.
 Polyp was removed using a rescue net.
 Patient was sent home the same day.
 Anticoagulation was resumed after 72 hours.
 No post-procedure complications."
video5NrFVh6EUHA,23,"home the same day. Anticoagulation was resumed after 72 hours. No post
 procedure complications occurred. Final pathology revealed tubular adenoma with
 R0 resection. ESD using saline immersion and pocket curation method allows
 procedure completion without use of additional traction devices or
 overtube type accessories. Looping issues are also minimized since there is no CO2
 encephalation and over distension of the colon. Liquid assisted colonoscopy
 also keeps colon lumen small when compared to CO2 encephalation and
 therefore it increases the thickness of the submucosal layer and the muscle layer
 and minimizes risks of deeper injury or perforation. Saline immersion technique
 avoids need of patient positioning since gravity is no longer necessary to assist
 with traction. Saline immersion clip closure is
 also a useful technique because it allows easier approximation of resection
 edges by keeping the defect diameter small."
videodWoaRuiaDxY,0,"We will describe the endonasal endoscopic approach for removal of a retrochiasmal craniopharyngioma.
 Craniopharyngiomas comprise a small minority of primary brain tumors, but up to 15% of
 cellar and supercellar tumors, and are the most common non-glial neoplasm in patients
 under 20 years.
 They comprise just over half of cellar and supercellar tumors in children.
 There are two pathological variants, the adamantinomatous, which are more common, and the less common
 papillary craniopharyngiomas, which have recently been shown to have a high rate of
 the BRAF mutation."
videodWoaRuiaDxY,1,"pathological variants, the adamantinomatous, which are more common, and the less common
 papillary craniopharyngiomas, which have recently been shown to have a high rate of the BRAF
 mutation.
 Given that the majority of craniopharyngiomas occur in the retrochiasmal space, the majority
 of craniopharyngiomas are currently able to be removed through an endonasal endoscopic
 approach, which we will describe today.
 Our particular patient is a 54-year-old man with progressive headaches, fatigue, and decreased
 libido, as well as mild weight gain.
 His hormonal testing confirmed mild central hypothyroidism and hypogonadism.
 His MRI, as shown here, demonstrates a large supercellar mass extending up into the retrochiasmal
 space and pushing the chiasm anteriorly.
 On the post-contrast images, it is seen that the majority of the tumor is cystic with a
 fairly large enhancing solid component inferiorly, sitting directly above the pituitary gland.
 The procedures...
 ...initially started with a zero-degree endoscope, and a team approach with ENT and neurosurgery
 is performed with myself..."
videodWoaRuiaDxY,2,"sitting directly above the pituitary gland.
 The procedure is initially started with a zero degree endoscope and a team approach
 with ENT and neurosurgery is performed with myself and Dr. Chester Griffiths.
 In this particular case, the flap is harvested from the left nostril as shown in the diagram
 with the cuts being along the floor of the nasal cavity as well as a cut superior to
 the pedicle of the sphenopalatine artery and inferior to the septal olfactory strip
 in order to preserve olfaction.
 The flap is"
videodWoaRuiaDxY,3,"of the sphenopalatine arteries and inferior
 to the septal olfactory strip
 in order to preserve olfaction.
 The flap is then elevated completely on the left side
 and it is then placed into the nasopharynx
 during the remainder"
videodWoaRuiaDxY,4,"procedure. Next, on the right side, a similar cut superiorly is made above the pedicle and below
 the septal olfactory strip. Then, to preserve the exposed cartilage on the left side, a reverse flap
 is performed with suturing of the mucosa from the posterior right side along the left
 posterior nasal septum. At this point, the sphenoidotomy is completed with preservation
 of the rostrum bone, which we will use for reconstruction. A wide sphenoidotomy is then
 performed with kerosene rangers and the drill."
videodWoaRuiaDxY,5,"A sphenoidotomy is completed with preservation of the rostrum bone, which we will use for
 reconstruction.
 A wide sphenoidotomy is then performed with kerosene rangers and the drill.
 The Doppler probe confirms adequate exposure of the carotids.
 The initial dural opening is made in the horizontal plane just below the circular sign."
videodWoaRuiaDxY,6,"of the carotids.
 The initial dural opening is made in the horizontal plane just below the circular sinus.
 Next, the arachnoid dissection begins and we are able to identify the infundibulum.
 At this point here, coming up and extending over towards the right, the solid portion
 of the tumor is then entered as shown here."
videodWoaRuiaDxY,7,"At this point here, coming up and extending over towards the right, the solid portion
 of the tumor is then entered, as shown here, and it is internally debulked, and you can
 see here a beautiful view of the optic chiasm as well as the infundibulum, and ultimately
 with a 30-degree endoscope, we can begin to see the superior portion of the tumor, which
 is largely cystic.
 Here are the remaining remnants of the solid portion of the tumor."
videodWoaRuiaDxY,8,"we can begin to see the superior portion of the tumor, which is largely cystic.
 Here, the remaining remnants of the solid portion of the tumor are able to be dissected"
videodWoaRuiaDxY,9,"away. At this point we have a clear view to the back portion or posterior portion. Here
 you can see with micro scissors a cut is made into the posterior superior aspect of the
 cyst capsule opening up into the posterior third ventricle."
videodWoaRuiaDxY,10,"by a portion of septal bone graft, and then the nasal septal flap is carefully rolled
 up onto the posterior sphenoid and resection area.
 This is initially glued into position with a small amount of tisyl, reinforced with additional
 abdominal fat and collagen sponge, and then further tissue glue.
 Immediate postoperative CT scan shows excellent positioning of the reconstruction postoperative
 MRI one day after surgery, showing the abdominal fat graft, which is placed in the resection
 cavity area above the pituitary gland, and additional fat within the sphenoid sinus.
 The postgadolinium sagittal image shows the enhancing nasal septal flap and a rim or capsular
 enhancement of the residual tumor and infundibulum.
 And here a postgadolinium coronal image showing the normal pituitary gland and the preserved
 pituitary gland.
 Pituitary and infundibulum ascending up toward the hypothalamus on the right side.
 Pathology confirmed a papillary cranial pharyngeoma with the BRAF mutation present.
 The patient did well in the early period after surgery, remaining neurologically intact,
 and he was discharged home on eventfully on postoperative day number three.
 However, he did develop postoperative diabetes insipidus requiring DDAVP, which he is currently
 on, and he's also been placed on thyroid and testosterone therapy.
 He subsequently received 30 fractions of stereotactic radiotherapy, which was completed at approximately
 three months after surgery, and his most recent MRI nine months after surgery is showing
 progressive shrinkage of the residual tumor."
atQZQSRVg_A,0,"This ASG video tip is brought to you by an educational grant from Braintree,
 a part of Sabella Pharmaceuticals, makers of SUTAP."
atQZQSRVg_A,1,Endoscopic intramuscular dissection with intramuscular tunneling for local resection of rectal cancer with deep set mucosal invasion.
atQZQSRVg_A,2,Endoscopic intramuscular dissection with intramuscular tunneling for local resection of rectal cancer with deep set mucosal invasion.
atQZQSRVg_A,3,"In recent years, primary treatment for these tumors has been shifting from major surgery towards local organ-preserving resection techniques.
 Recent studies suggest that it's also important to maximize the chance of achieving complete A0 resection for rectal cancers with deep submucosal invasion.
 In this report, we present a video of the removal of such a tumor using endoscopic intramuscular dissection with intramuscular tunneling."
atQZQSRVg_A,4,"In this report we present a video of the removal of such a tumor using endoscopic intramuscular
 dissection with intramuscular tunneling.
 Endoscopic intramuscular dissection or EID is a resection technique which involves dissection
 in the intramuscular plane, that is the space between the inner circular and outer longitudinal
 muscle layer.
 The technique was first described in 2017 by Rani and Otis.
 A recent preliminary study suggested that EID has favorable safety and feasibility outcomes."
atQZQSRVg_A,5,"and others. A recent preliminary study suggested that EID has favorable safety
 and feasibility outcomes. EID is mainly useful for resecting rectal cancers with
 suspected deep submucosal invasion. For these tumors it has become clear that
 maximizing the chance of achieving complete R0 resection is also
 important. This is because SM2 and 3 lesions without other high risk factors
 are associated with a negligible risk of lymph node metastasis that is less than
 2%. In other words, complete local resection of deeply invasive tumors by
 EID could be curative in some cases."
atQZQSRVg_A,6,"In other words, complete local resection of deeply invasive tumors by EID could be curative in some cases.
 There are no special requirements for performing EID.
 The equipment and preparation are completely similar to conventional endoscopic submucosal dissection.
 This also makes the EID technique preferred over local surgical resection techniques,
 which often require more expensive equipment and general anesthesia.
 In this case report, a 70-year-old man underwent a screening colonoscopy after a positive fecal occult blood test.
 Colonoscopy revealed a rectal tumor with a diameter of 25 mm located in the middle of the colon."
atQZQSRVg_A,7,"a screening colonoscopy after a positive fecal occult blood test.
 Colonoscopy revealed a rectal tumour with a diameter of 25 mm located 2 cm above the
 dentate line.
 Virtual chromoendoscopy of the depressed area showed a Q-5N pit pattern."
atQZQSRVg_A,8,"Virtual chromoendoscopy of the depressed area showed a Q-5N pit pattern.
 MRI staging showed a CT12N0M0 rectal lesion in the anterior wall of the rectum, 3 cm above the anal verge.
 After obtaining informed consent from the patient, it was decided to perform an EID under proper false sedation."
atQZQSRVg_A,9,"anal verge. After obtaining informed consent from the patient, it was decided to perform
 an EID under proper false sedation. We will now demonstrate the EID procedure. First,
 we marked the parameter of the lesion and injected a mixture of hydroxyethyl starch,"
atQZQSRVg_A,10,"First, we marked the parameter of the lesion and injected a mixture of hydroxyethyl starch,
 indigo carmine and adrenaline.
 Then a short mucosal incision was made at the oral side, followed by creating a mucosal
 incision at the anal side."
atQZQSRVg_A,11,"Submucosal dissection was then started at the anal incision.
 Shortly thereafter, the inner circular muscle layer was reached and carefully incised to enter the intermuscular space.
 We then started intermuscular tunneling, that is dissection between the inner circular and outer longitudinal muscle layer."
atQZQSRVg_A,12,"To facilitate safe intermuscular dissection, optimal counter-traction was obtained using gravity and the transparent hood.
 Proper identification of the different layers is also essential for safely performing EID.
 The goal of intermuscular tunneling is to create a tunnel from the anal to the oral incision.
 When the oral incision was almost reached, we identified the submucosal space and continued the dissection in this plane.
 Finally, the tunnel between the anal and oral incision was completed.
 After completing the intermuscular tunnel, the lateral margin was inside."
atQZQSRVg_A,13,"After completing the intermuscular tunnel, the lateral margin was incised."
atQZQSRVg_A,14,
atQZQSRVg_A,15,
atQZQSRVg_A,16,"After lateral dissection, the lateral edge of the muscle layer was mobilized.
 The other lateral edge of the lesion was mobilized in a similar manner."
atQZQSRVg_A,17,"The other lateral edge of the lesion was mobilized in a similar manner.
 Lastly, the resection was completed and the specimen was retrieved for histological evaluation."
atQZQSRVg_A,18,"Lastly, the resection was completed and the specimen was retrieved for histological evaluation.
 After the resection, we carefully inspected the resection site"
atQZQSRVg_A,19,
atQZQSRVg_A,20,to identify possible
atQZQSRVg_A,21,
atQZQSRVg_A,22,
atQZQSRVg_A,23,
atQZQSRVg_A,24,"The resection site was left open and the patient was discharged the same day with oral antibiotics for 5 days.
 Histological evaluation showed a PT1-SM3 adenocarcinoma"
5bVaKfAu6gA,0,"Here you can see a slightly depressed area where an early cardia malignancy is located.
 Zoom views demonstrate a clear demarcation line and dilated and disorganized vasculature.
 The lesion is better demonstrated in retroflexion views.
 It is important that the resection margin is extended as close to the squamous columnar"
5bVaKfAu6gA,1,"The lesion is better demonstrated in retroflexion views.
 It is important that the resection margin is extended as close to the squamous columnar junction
 and even into the esophageal mucosa if required
 as there is often subepithelial extension of the malignancy towards squamous epithelium."
5bVaKfAu6gA,2,"and even into the esophageal mucosa if required as there is often subepithelial extension of the
 malignancy towards squamous epithelium. The resection is started at the oral aspect
 following submucosal injection of a lifting agent. Ideally the mucosal incision should be started at
 three o'clock position. As the knife exits the gastroscope at seven o'clock position this area
 would be the most difficult to approach therefore should be dealt with at the beginning. What you
 can see here are the fibers of muscularis mucosa."
5bVaKfAu6gA,3,"therefore should be dealt with at the beginning. What you can see here are the fibers of muscularis
 mucosa. Thereafter, it's very important to carry out trimming of the submucosa down to the
 muscularis propria. Here, mucosal incision and submucosal trimming is being carried out from
 9 o'clock to 6 o'clock orientation. Once the oral aspect is completed, the distal aspect of the
 lesion is approached for incision and trimming in retroflexed view. Again, it's important to
 trim the submucosa down to the muscularis propria."
5bVaKfAu6gA,4,Here you can see a clip and snare traction method being employed.
5bVaKfAu6gA,5,"clip and snare traction method being employed. This elevates the submucosa making the submucosal
 dissection easier to carry out. When thick penetrating vessels are encountered they
 should be coagulated using a coag grasper. Smaller blood vessels can be coagulated using the knife
 itself. Usually there are two main penetrating vessels encountered in the cardia immediately
 to the right of the sling fibers. Here you can see one of those penetrating vessels being coagulated
 followed by dissection using the knife. Gastric cardia is one of the most challenging locations
 for endoscopic submucosal dissection. Employing a traction method makes cardia est easier."
5bVaKfAu6gA,6,Here you can visualize the mucosal defect following completion of the EST
5bVaKfAu6gA,7,"Here you can visualize the mucosal defect following completion of the ESD.
 The sling fibers can be clearly seen in this retroflexed view.
 Pathology of this lesion was reported as"
fZZ6E1nbeF0,0,"The Mount Sinai Otolaryngology Surgical Video Series presents endoscopic resection of a glomus tympanicum tumor.
 This minimally invasive approach is performed by our division neurotologists.
 This video is edited by Zachary Schwamm.
 Here we have a right tympanic membrane with a red glomus tympanicum tumor just medial to it.
 The other relevant anatomy is highlighted here.
 This is an axial CT scan showing a mass centered on the cochlear promontory consistent with a glomus tympanicum tumor.
 There is a small infracochlear tract.
 First, local anesthetic is injected into the ear canal.
 A traveling wave of blanching skin can be seen.
 A transverse ear canal incision is made with an angled blade."
fZZ6E1nbeF0,1,"wave of blanching skin can be seen. A transverse ear canal incision is made with an angled blade.
 The canal skin is then elevated with a suction round knife to the level of the bony annulus,
 working on a broad plane. The middle ear mucosa is liced between the tympanomy edo flap and the
 corda tympani. The flap is then raised superiorly along the corda. Our middle ear anatomy starts to
 come into view. The flap is then carefully lifted off the tumor anteroinferiorly, avoiding inadvertent
 trauma. With the flap lifted, the tumor, corda tympani, incus, pyramidal eminence,
 stapedial tendon, and posterior cruz of the stapes all come into view."
fZZ6E1nbeF0,2,"With the flap lifted, the tumor, chorda tympani, incus, pyramidal eminence,
 dipedial tendon, and posterior cruz of the stapes all come into view.
 A blunt right-angle dissector is used to develop a plane between the promontory and the mass.
 With a decisive move, the tumor loses its vascularity as it is separated from its blood supply
 and is then slowly extracted."
fZZ6E1nbeF0,3,"develop a plane between the promontory and the mass.
 With a decisive move, the tumor loses its vascularity
 as it is separated from its blood supply
 and is then slowly extracted."
fZZ6E1nbeF0,4,"The middle ear fills with blood.
 This is promptly controlled
 via pressure via an epinephrine
 soaked microplaget.
 There is a small infracochlear
 remnant that we try to scoop out.
 We then remove it
 with an alligator forcep.
 A KTP laser"
fZZ6E1nbeF0,5,A KTP laser is used to
fZZ6E1nbeF0,6,coagulate the base of the tumor.
fZZ6E1nbeF0,7,The flap is then laid back down and unfurled into its native position.
D_UQS345C8w,0,"sinus. This is a naturally occurring air-filled cavity in the back part of the nose. Opening the
 front wall of this cavity allows direct access to the salitursica, the area of the skull where
 the pituitary gland normally sits. At UCLA, we utilize both a head and neck surgeon as well as
 a neurosurgeon to perform the surgery. For larger tumors, Dr. Wang will elevate a nasoceptal flap
 from the nasal septum. This tissue will be used at the end of the operation to cover the surgical
 resection cavity where the tumor was removed. Because the nasoceptal flap retains its native
 blood supply, it heals quickly and therefore shortens the recuperation time, as well as
 lowering the chances of a delayed cerebrospinal fluid leak. Once the sphenoid sinus is entered,
 a diamond drill is used to"
D_UQS345C8w,1,"and therefore shortens the recuperation time as well as lowering the chances of a delayed
 cerebrospinal fluid leak. Once the sphenoid sinus is entered, a diamond drill is used
 to completely expose the area where the tumor is located. This expanded exposure is one
 of the greatest advantages of the endoscopic approach over most techniques using a nasal
 speculum and even many limited endoscopic techniques. Traditionally, the removal of"
D_UQS345C8w,2,"the greatest advantages of the endoscopic approach
 over most techniques using a nasal speculum
 and even many limited endoscopic techniques.
 Traditionally, the removal of pituitary tumors
 has been performed without the ability
 to directly see the tumor in many areas.
 The surgeons must use angled instruments
 to blindly deliver the tumor,
 hoping that no tumor remains.
 Because the UCLA"
D_UQS345C8w,3,"areas. The surgeons must use angled instruments to blindly deliver the tumor, hoping that
 no tumor remains. Because the UCLA endoscopic approach is not
 limited by the physical constraints of the speculum or the narrow exposure obtained with
 other limited endoscopic techniques, we are able to more completely remove pituitary"
D_UQS345C8w,4,"the physical constraints of the speculum or the narrow exposure obtained with other limited
 endoscopic techniques, we are able to more completely remove pituitary tumors. The final
 exposure of the cella now changes to a two-surgeon technique. The UCLA pituitary endoscopic approach
 is based on creating a surgical exposure that allows the neurosurgeon to use
 bimanual microsurgical techniques. The role of the head and neck surgeon now becomes to guide
 the endoscope, continuously maintaining the area where the dissection is being done in the middle
 of the surgical viewing panel. Dr. Bergseider has performed over 4,000 neurosurgical operations
 and is an expert in endoscopic surgical techniques. He and Dr. Wong work seamlessly as a team.
 After removing the bone, the next layer is the dura, a thin layer of"
D_UQS345C8w,5,"expert in endoscopic surgical techniques.
 He and Dr. Wong work seamlessly as a team.
 After removing the bone, the next layer is the dura,
 a thin layer of normal tissue covering both the tumor
 and the pituitary gland.
 The dura is opened using a tiny scalpel blade.
 In most larger cases, the tumor tissue presents itself first."
D_UQS345C8w,6,"pituitary gland. The dura is opened using a tiny scalpel blade. In most larger cases,
 the tumor tissue presents itself first. Pieces of tumor tissue are removed in order to decrease
 the size of the tumor. In this example, the tumor was tucked behind the normal gland. Notice
 how the UCLA two-surgeon technique allows the neurosurgeon to skillfully elevate the
 normal pituitary gland upward and then delicately remove the tumor. There are two areas where
 tumor removal can be challenging. Tumor that has pushed up into the brain cavity, an even
 more challenging location to remove pituitary tumors is the cavernous sinus. In this space
 is found the internal carotid arteries and nerves that supply both the face and the eyes.
 The UCLA two-surgeon technique allows the neurosurgeon to skillfully elevate the tumor"
D_UQS345C8w,7,"to remove pituitary tumors is the cavernous sinus.
 In this space is found the internal carotid arteries
 and nerves that supply both the face and the eyes.
 The UCLA two-surgeon endoscopic technique
 allows our surgeons to now directly enter
 the cavernous sinus, safely removing tumor
 while preserving the important structures
 that lie within it."
D_UQS345C8w,8,"endoscopic technique allows our surgeons to now directly enter the cavernous sinus, safely
 removing tumor while preserving the important structures that lie within it.
 The high-definition, highly magnified view allows our team to carefully inspect the resection
 cavity and remove trace amounts of residual tumor typically not seen using other lab"
D_UQS345C8w,9,"highly magnified view allows our team to carefully inspect the resection cavity and remove trace
 amounts of residual tumor typically not seen using other less technologically advanced
 approaches.
 Here are just a few examples of large pituitary tumors that were successfully completely removed
 using the UCLA endoscopic approach. Once the tumor has been removed, the surgery"
D_UQS345C8w,10,"of large pituitary tumors that were successfully completely removed using the UCLA endoscopic
 approach. Once the tumor has been removed, the surgical site must be closed. The type of closure
 will depend upon whether a cerebral spinal fluid leak was encountered as well as other factors.
 When necessary, a small piece of fat tissue is harvested from underneath the skin of the
 abdominal wall. The fat is positioned to seal the leakage point and then held there by wedging a
 piece of bony fragment on top of it. This piece of bone was removed during the initial exposure
 of the sphenoid cavity and saved for this purpose. At this point, Dr. Wang carefully positions the
 nasoceptal flap to cover the"
nqXA5nEKqbc,0,"In this video GIE submission, we demonstrate use of an endoscopic submucosal tunneling
 dissection technique using a novel bipolar radiofrequency and microwave-powered device
 to perform rectal ESD."
nqXA5nEKqbc,1,"In this case, we describe a 57-year-old gentleman who was referred for colonoscopy after positive
 fit DNA testing as part of routine screening for colorectal cancer.
 The patient was asymptomatic, though initial colonoscopy revealed a large, 60-millimeter
 lateral spreading tumor granular type, LSTG, lesion in the rectum.
 At this time, no resection or biopsy was attempted, and the patient was referred to our center
 for removal.
 Given the size, location, and non-invasive pattern of the lesion, the decision was made
 to perform endoscopic submucosal tunneling dissection with a novel bipolar radiofrequency
 and microwave-powered device."
nqXA5nEKqbc,2,"pattern of the lesion. The decision was made to perform endoscopic submucosal tunneling
 dissection with a novel bipolar radiofrequency and microwave-powered device. To review the
 Speedboat RS2 device, this novel instrument is the first advanced energy multimodal device
 designed for endoscopic dissection. FDA approved in August of 2017. The device utilizes a unique
 design and insulated base with dual energy capabilities aimed to improve precision,
 decrease complexity, and shorten the duration of submucosal dissection."
nqXA5nEKqbc,3,"unique design and insulated base with dual energy capabilities aimed to improve precision decrease
 complexity and shorten the duration of submucosal dissection a detailed schematic of the device is
 shown here as you can see this novel bipolar radio frequency and microwave powered device includes a
 working channel diameter of 3.7 millimeters and incorporates a retractable 26 gauge needle for
 submucosal injection and tissue irrigation the bipolar electrodes use energy to divide tissue
 while minimizing the risk of remote burned deeper tissue the microwave filled around the edge of
 the device slowly heats tissue from 60 to 100 degrees celsius in order to create tissue
 denaturation and coagulation additionally the instrument blade has an insulated hull to prevent
 thermal injury to the muscularis propria furthermore the device incorporates an optimized shaft design
 enabling controlled rotation to ensure orientation of the hull parallel to the deeper muscle layer"
nqXA5nEKqbc,4,"appropriate. Furthermore, the device incorporates an optimized shaft design, enabling controlled
 rotation to ensure orientation of the hull parallel to the deeper muscle layer. The
 electrosurgical generator, as shown in the lower right corner, is the platform used to actually
 energize the device and is responsible for delivering energy to dissect tissue and coagulate
 bleeding vessels. Potential benefits of the device and platform include fast and simple setup,
 predictable tissue effects, reduced need for instrument exchange, improved safety profile for
 ESD, and decreased procedure times. However, it should be noted the potential drawbacks of this
 device, which include its large caliber 3.7 millimeters, which limits the types of scopes
 the procedure can be performed with, the need for a separate electrosurgical generator,
 and the uninsulated tip design without hooking capability, which could lead to inadvertent
 muscle injury and possible safety concerns for lesions with severe fibrosis."
nqXA5nEKqbc,5,"generator and the uninsulated tip design without hooking capability which could lead to inadvertent
 muscle injury and possible safety concerns for lesions with severe fibrosis in this video we
 first demonstrate a 60 millimeter non-bleeding carpet-like lstg rectal lesion found approximately
 three centimeters from the anal verge image enhanced endoscopy with narrowband imaging or"
nqXA5nEKqbc,6,"a 60mm non-bleeding, carpet-like LSTG rectal lesion found approximately 3 cm from the anal
 verge. Image-enhanced endoscopy with narrowband imaging, or NBI, as shown here, illustrates a
 type 2 non-invasive pattern per the NICE classification. Preparations are next made
 for endoscopic sublucosal dissection and thermal marking is done to first mark the borders of the
 lesion. Once circumferential"
nqXA5nEKqbc,7,"pattern per the NICE classification. Preparations are next made for endoscopic submucosal dissection
 and thermal marking is done to first mark the borders of the lesion. Once circumferential
 marking is complete, next a heterostart solution is mixed with a 1 in 100,000 solution of epinephrine
 and indigo carmine. The solution is then injected into the submucosa to adequately lift"
nqXA5nEKqbc,8,"Next, the Heterostart solution is mixed with a 1 in 100,000 solution of epinephrine and indigo carmine.
 The solution is then injected into the submucosa to adequately lift the lesion from the muscularis propria.
 As a tunneling method was used in this case, we then create a horizontal mucosal incision at the oral side of the lesion under 30 watt bipolar cut."
nqXA5nEKqbc,9,"After this is performed,
 we then make an additional incision at
 the anal side of the lesion using
 30 watt radiofrequency energy.
 A summary of electrosurgical settings for each stage of"
nqXA5nEKqbc,10,"is performed, we then make an additional incision at the anal side of the lesion using 30 watt
 radiofrequency energy. A summary of electrosurgical settings for each stage of this procedure
 are shown later in this video. Next, the previous incision line is retraced
 to facilitate submucosal entry. As you can see in the video, submucosal dissection has"
nqXA5nEKqbc,11,"shown later in this video.
 Next, the previous incision line is retraced
 to facilitate submucosal entry.
 As you can see in the video,
 submucosal dissection has begun,
 noting specifically that the base
 of the bipolar radiofrequency and microwave-powered device
 is insulated and resting against the muscular
 as appropriate to avoid muscle injury.
 The knife is moved horizontally
 using radiofrequency energy to perform dissection,
 with preemptive coagulation of vessels
 performed using 10-watt"
nqXA5nEKqbc,12,"The knife is moved horizontally using radiofrequency energy to perform dissection, with preemptive coagulation of vessels performed using 10-watt microwave coagulation.
 Here, we encounter active bleeding at which time hemostasis is achieved.
 It is important to note that the bleeding point can be coagulated from both sides of the device, given the microwave field.
 This is nicely demonstrated here as 10-watt microwave coagulation is performed for periprocedural bleeding during this rectal ESD."
